acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,decade
0.129,0.703,0.736,0.0,0.313,0.8804,0.107,0.6348,0.629,2020
0.016,0.824,0.854,0.0,0.117,0.8564,0.177,0.3897,0.896,2020
0.474,0.851,0.461,0.0,0.258,0.8163,0.322,0.5898,0.62,2020
0.434,0.398,0.562,0.0,0.126,0.8567,0.0362,0.3468,0.286,2020
0.26,0.648,0.531,0.0009,0.12,0.8475,0.0345,0.5859,0.253,2020
0.25,0.796,0.549,0.0,0.0991,0.8351,0.102,0.3931,0.403,2020
0.0266,0.849,0.577,0.0,0.104,0.8331,0.181,0.5902,0.617,2020
0.11,0.563,0.555,0.0,0.108,0.8546,0.0288,0.5913,0.267,2020
0.471,0.607,0.548,0.0,0.195,0.8856,0.0258,0.6153,0.827,2020
0.234,0.767,0.481,0.0,0.269,0.8062,0.0803,0.6148,0.761,2020
0.664,0.787,0.558,0.0,0.347,0.8576,0.0414,0.3853,0.706,2020
0.796,0.645,0.556,0.0,0.147,0.8146,0.0581,0.3237,0.504,2020
0.107,0.721,0.714,0.0,0.562,0.8545,0.234,0.3851,0.506,2020
0.107,0.721,0.714,0.0,0.562,0.8545,0.234,0.3851,0.506,2020
0.0029,0.626,0.769,0.0,0.0598,0.8567,0.0325,0.5242,0.237,2020
0.302,0.766,0.807,0.0001,0.339,0.844,0.0433,0.4301,0.665,2020
0.0129,0.717,0.939,0.0001,0.327,0.9001,0.161,0.5044,0.44,2020
0.116,0.466,0.653,0.0,0.14,0.835,0.123,0.3378,0.112,2020
0.0135,0.546,0.515,0.0,0.109,0.8088,0.366,0.6551,0.268,2020
0.0234,0.769,0.811,0.0,0.0451,0.8744,0.228,0.6353,0.76,2020
0.611,0.486,0.443,0.0,0.0981,0.8333,0.034,0.5128,0.215,2020
0.0117,0.816,0.754,0.0,0.129,0.8784,0.389,0.6517,0.604,2020
0.182,0.78,0.666,0.0,0.147,0.8422,0.172,0.598,0.537,2020
0.0126,0.715,0.66,0.0009,0.0936,0.8468,0.0358,0.4998,0.244,2020
0.312,0.803,0.578,0.0,0.169,0.8387,0.0316,0.3895,0.584,2020
0.0038,0.566,0.827,0.0,0.173,0.863,0.0799,0.4908,0.106,2020
0.122,0.73,0.557,0.0,0.152,0.8096,0.258,0.5727,0.671,2020
0.221,0.492,0.806,0.0,0.215,0.854,0.0505,0.3277,0.782,2020
0.61,0.446,0.533,0.0,0.411,0.8108,0.0381,0.6394,0.169,2020
0.697,0.534,0.481,0.0,0.142,0.7984,0.0412,0.5118,0.293,2020
0.613,0.405,0.664,0.0,0.525,0.8535,0.0328,0.3356,0.4,2020
0.593,0.606,0.743,0.0,0.214,0.8331,0.0375,0.4178,0.798,2020
0.305,0.511,0.752,0.0,0.708,0.8636,0.0535,0.5242,0.428,2020
0.726,0.569,0.55,0.0,0.251,0.843,0.0262,0.451,0.432,2020
0.233,0.472,0.637,0.0,0.458,0.8633,0.0364,0.5566,0.282,2020
0.163,0.637,0.892,0.0,0.0699,0.8539,0.0379,0.4261,0.536,2020
0.651,0.614,0.711,0.0001,0.0862,0.8077,0.0695,0.4423,0.718,2020
0.0175,0.611,0.667,0.0844,0.241,0.8175,0.0342,0.4916,0.793,2020
0.0111,0.123,0.766,0.925,0.46,0.6167,0.0682,0.4022,0.0041,2020
0.0017,0.582,0.488,0.0,0.0941,0.8111,0.455,0.3291,0.309,2020
0.265,0.556,0.431,0.0,0.0922,0.7888,0.0551,0.4084,0.286,2020
0.128,0.888,0.715,0.0,0.0898,0.8867,0.274,0.4921,0.557,2020
0.45,0.682,0.548,0.0,0.088,0.8398,0.116,0.3772,0.376,2020
0.0302,0.643,0.414,0.849,0.183,0.7327,0.101,0.415,0.967,2020
0.0637,0.635,0.726,0.0,0.109,0.8392,0.315,0.3574,0.389,2020
0.189,0.584,0.575,0.0,0.103,0.8166,0.0318,0.7781,0.56,2020
0.0133,0.819,0.744,0.0018,0.0995,0.8327,0.0799,0.422,0.665,2020
0.0577,0.736,0.62,0.692,0.318,0.8068,0.11,0.6146,0.959,2020
0.0389,0.902,0.85,0.0,0.0838,0.8396,0.358,0.4922,0.556,2020
0.0892,0.865,0.546,0.0912,0.133,0.7758,0.0565,0.4833,0.534,2020
0.411,0.876,0.568,0.0027,0.187,0.8495,0.0533,0.4016,0.593,2020
0.0049,0.89,0.664,0.0,0.257,0.8359,0.106,0.381,0.467,2020
0.0306,0.681,0.847,0.0,0.0808,0.9011,0.0869,0.6843,0.507,2020
0.016,0.495,0.819,0.0,0.08,0.8712,0.417,0.7291,0.236,2020
0.918,0.832,0.3,0.0001,0.115,0.799,0.733,0.3031,0.535,2020
0.492,0.441,0.327,0.0,0.0775,0.6395,0.208,0.3462,0.63,2020
0.0523,0.881,0.781,0.0,0.0928,0.8624,0.184,0.5735,0.659,2020
0.326,0.562,0.604,0.0,0.416,0.8222,0.197,0.3415,0.562,2020
0.0134,0.545,0.523,0.0,0.109,0.8121,0.368,0.6517,0.264,2020
0.541,0.787,0.518,0.0,0.132,0.813,0.268,0.3742,0.327,2020
0.112,0.766,0.611,0.0006,0.187,0.7948,0.0542,0.5162,0.128,2020
0.974,0.301,0.0177,0.0076,0.106,0.5122,0.0422,0.491,0.0892,2020
0.0273,0.696,0.663,0.0,0.461,0.851,0.108,0.7173,0.423,2020
0.0546,0.699,0.861,0.0,0.276,0.8615,0.0543,0.5163,0.499,2020
0.17,0.502,0.682,0.0,0.0988,0.8594,0.0269,0.528,0.325,2020
0.0785,0.587,0.635,0.0,0.175,0.8399,0.422,0.3381,0.758,2020
0.457,0.799,0.757,0.0001,0.0799,0.8579,0.0392,0.4402,0.897,2020
0.0739,0.522,0.539,0.0,0.0664,0.8497,0.0418,0.3932,0.139,2020
0.101,0.748,0.771,0.0,0.135,0.8745,0.15,0.5821,0.792,2020
0.0264,0.68,0.58,0.0,0.0518,0.82,0.287,0.3271,0.636,2020
0.0157,0.64,0.628,0.0382,0.0916,0.8442,0.0324,0.5148,0.235,2020
0.0117,0.621,0.538,0.0189,0.583,0.7939,0.0401,0.3522,0.311,2020
0.0015,0.614,0.961,0.487,0.129,0.8799,0.309,0.6561,0.236,2020
0.145,0.653,0.923,0.0,0.137,0.9058,0.0621,0.4707,0.692,2020
0.0662,0.792,0.572,0.0,0.0708,0.824,0.405,0.6635,0.796,2020
0.0362,0.794,0.855,0.0,0.142,0.9089,0.0466,0.3768,0.639,2020
0.513,0.723,0.723,0.0,0.112,0.8746,0.169,0.3394,0.354,2020
0.639,0.753,0.559,0.0,0.0944,0.8661,0.427,0.7217,0.776,2020
0.0384,0.71,0.615,0.0,0.283,0.8107,0.133,0.3698,0.746,2020
0.0007,0.643,0.894,0.0095,0.335,0.8409,0.0596,0.5162,0.4,2020
0.0851,0.742,0.731,0.0,0.131,0.8713,0.306,0.7129,0.547,2020
0.665,0.599,0.629,0.0165,0.447,0.7623,0.381,0.534,0.577,2020
0.0978,0.76,0.875,0.0,0.177,0.8836,0.278,0.5083,0.478,2020
0.0676,0.659,0.791,0.0,0.286,0.8704,0.046,0.522,0.52,2020
0.437,0.649,0.676,0.0,0.118,0.8802,0.152,0.4368,0.408,2020
0.22,0.796,0.563,0.0,0.077,0.8391,0.363,0.5939,0.485,2020
0.0676,0.659,0.791,0.0,0.286,0.8704,0.046,0.522,0.52,2020
0.73,0.724,0.443,0.0,0.101,0.881,0.0329,0.3982,0.763,2020
0.701,0.781,0.693,0.0,0.156,0.8839,0.0308,0.3977,0.939,2020
0.0021,0.6,0.94,0.0858,0.104,0.8879,0.222,0.6142,0.0385,2020
0.182,0.944,0.563,0.0,0.109,0.8575,0.195,0.5162,0.564,2020
0.143,0.704,0.679,0.0,0.0693,0.8379,0.317,0.4302,0.164,2020
0.018,0.771,0.747,0.0024,0.343,0.8636,0.059,0.512,0.333,2020
0.18,0.764,0.538,0.0,0.0967,0.8557,0.271,0.5324,0.233,2020
0.321,0.454,0.583,0.0,0.332,0.8363,0.133,0.3652,0.216,2020
0.447,0.853,0.68,0.0,0.136,0.827,0.293,0.593,0.823,2020
0.543,0.529,0.351,0.0,0.0851,0.7441,0.0368,0.6056,0.529,2020
0.0839,0.597,0.496,0.0,0.117,0.7918,0.077,0.6557,0.319,2020
0.345,0.854,0.674,0.0001,0.12,0.825,0.0597,0.4505,0.729,2020
0.544,0.853,0.589,0.0,0.565,0.8391,0.217,0.3728,0.693,2020
0.336,0.757,0.625,0.345,0.129,0.8258,0.143,0.5982,0.389,2020
0.164,0.807,0.564,0.0,0.0804,0.8153,0.319,0.3933,0.225,2020
0.0117,0.589,0.436,0.0691,0.115,0.7547,0.038,0.4094,0.9,2020
0.0048,0.661,0.84,0.0,0.287,0.8644,0.116,0.3747,0.524,2020
0.171,0.554,0.576,0.0,0.159,0.8379,0.0399,0.307,0.409,2020
0.471,0.527,0.554,0.0,0.276,0.8156,0.337,0.4339,0.586,2020
0.233,0.843,0.543,0.0,0.214,0.8058,0.304,0.5409,0.694,2020
0.0588,0.706,0.89,0.0029,0.305,0.87,0.0687,0.5244,0.685,2020
0.637,0.814,0.392,0.0,0.129,0.8537,0.433,0.3813,0.624,2020
0.009,0.72,0.672,0.0,0.232,0.8323,0.0551,0.512,0.705,2020
0.0001,0.593,0.921,0.26,0.36,0.8694,0.0268,0.5244,0.7,2020
0.0276,0.796,0.777,0.0,0.095,0.8439,0.0567,0.5816,0.96,2020
0.357,0.856,0.418,0.0,0.111,0.8241,0.0438,0.451,0.657,2020
0.357,0.856,0.418,0.0,0.111,0.8241,0.0438,0.451,0.657,2020
0.627,0.819,0.381,0.0,0.108,0.8141,0.111,0.4679,0.651,2020
0.357,0.856,0.418,0.0,0.111,0.8241,0.0438,0.451,0.657,2020
0.0037,0.705,0.76,0.0007,0.445,0.8835,0.0506,0.4257,0.361,2020
0.646,0.774,0.391,0.0016,0.0751,0.8339,0.165,0.5492,0.42,2020
0.0004,0.572,0.519,0.0,0.129,0.8135,0.243,0.4115,0.704,2020
0.502,0.683,0.651,0.0,0.32,0.8504,0.0291,0.3875,0.462,2020
0.105,0.815,0.673,0.0,0.0894,0.8426,0.354,0.5907,0.498,2020
0.784,0.653,0.644,0.0002,0.161,0.8425,0.0572,0.3645,0.363,2020
0.318,0.801,0.782,0.0,0.285,0.8287,0.241,0.4505,0.613,2020
0.34,0.823,0.556,0.0012,0.084,0.8475,0.118,0.5818,0.879,2020
0.0775,0.735,0.585,0.0,0.0996,0.8596,0.211,0.3377,0.447,2020
0.272,0.639,0.571,0.0,0.144,0.8248,0.511,0.3607,0.569,2020
0.0853,0.731,0.787,0.0,0.316,0.8573,0.0721,0.3809,0.393,2020
0.39,0.644,0.451,0.0,0.593,0.7661,0.154,0.6139,0.779,2020
0.0353,0.636,0.915,0.0,0.0978,0.8852,0.183,0.3726,0.511,2020
0.601,0.552,0.686,0.0,0.123,0.8826,0.0863,0.5725,0.401,2020
0.0428,0.933,0.632,0.0046,0.102,0.8224,0.416,0.574,0.534,2020
0.557,0.906,0.541,0.0,0.116,0.8308,0.0415,0.5121,0.788,2020
0.39,0.641,0.334,0.0,0.247,0.8463,0.0333,0.3215,0.681,2020
0.0409,0.739,0.567,0.0001,0.271,0.8132,0.0511,0.5983,0.312,2020
0.271,0.639,0.666,0.0,0.111,0.8179,0.0636,0.4031,0.372,2020
0.121,0.651,0.762,0.0,0.167,0.8444,0.0284,0.4505,0.292,2020
0.382,0.669,0.476,0.0,0.21,0.8357,0.0395,0.5892,0.905,2020
0.0169,0.827,0.552,0.0,0.122,0.8211,0.274,0.5081,0.408,2020
0.0383,0.891,0.648,0.0,0.235,0.8644,0.261,0.5242,0.652,2020
0.0916,0.701,0.668,0.0,0.111,0.8255,0.0516,0.3399,0.553,2020
0.0439,0.875,0.541,0.0,0.309,0.8396,0.365,0.3442,0.544,2020
0.909,0.451,0.514,0.0151,0.362,0.7418,0.22,0.2748,0.459,2020
0.018,0.779,0.805,0.0,0.321,0.8908,0.178,0.5968,0.557,2020
0.318,0.642,0.669,0.0,0.119,0.8492,0.0486,0.6395,0.227,2020
0.756,0.53,0.394,0.0,0.099,0.812,0.0276,0.5571,0.194,2020
0.177,0.68,0.414,0.0,0.178,0.8309,0.223,0.6065,0.0734,2020
0.0454,0.635,0.543,0.0007,0.272,0.8466,0.067,0.4045,0.036,2020
0.103,0.686,0.614,0.0,0.0888,0.816,0.36,0.3713,0.355,2020
0.295,0.925,0.5,0.0,0.106,0.7978,0.425,0.5325,0.668,2020
0.0179,0.73,0.558,0.0,0.128,0.8373,0.0786,0.41,0.618,2020
0.715,0.621,0.461,0.0011,0.0929,0.7353,0.0735,0.3607,0.122,2020
0.892,0.51,0.301,0.0,0.127,0.8559,0.0566,0.8118,0.508,2020
0.21,0.758,0.848,0.0,0.114,0.8795,0.0457,0.5242,0.706,2020
0.739,0.564,0.636,0.0224,0.0807,0.8122,0.0418,0.4175,0.218,2020
0.364,0.819,0.542,0.0,0.0956,0.7469,0.343,0.4707,0.852,2020
0.0283,0.772,0.879,0.0,0.256,0.8735,0.34,0.2512,0.309,2020
0.0034,0.86,0.62,0.0,0.133,0.8384,0.375,0.6554,0.479,2020
0.99,0.324,0.0186,0.934,0.105,0.4973,0.0476,0.3494,0.126,2020
0.646,0.424,0.402,0.0,0.104,0.7728,0.0617,0.3359,0.199,2020
0.225,0.49,0.669,0.0,0.192,0.8454,0.43,0.7792,0.616,2020
0.225,0.49,0.669,0.0,0.192,0.8454,0.43,0.7792,0.616,2020
0.206,0.644,0.349,0.0,0.125,0.8564,0.0364,0.3891,0.246,2020
0.821,0.679,0.585,0.0,0.0896,0.8147,0.202,0.3686,0.839,2020
0.0042,0.842,0.578,0.0,0.228,0.8449,0.138,0.3052,0.19,2020
0.994,0.294,0.0709,0.917,0.0991,0.5275,0.038,0.2713,0.22,2020
0.0142,0.62,0.78,0.011,0.0833,0.8697,0.0364,0.3849,0.328,2020
0.159,0.842,0.556,0.0,0.204,0.8332,0.442,0.4869,0.306,2020
0.125,0.723,0.927,0.0,0.0648,0.8719,0.106,0.4016,0.874,2020
0.0977,0.546,0.796,0.0,0.089,0.8898,0.13,0.328,0.588,2020
0.0883,0.677,0.878,0.0,0.154,0.8849,0.213,0.3689,0.227,2020
0.144,0.959,0.508,0.0001,0.136,0.8166,0.257,0.4424,0.346,2020
0.0746,0.798,0.649,0.0,0.517,0.8371,0.306,0.5818,0.566,2020
0.213,0.858,0.547,0.0,0.104,0.8485,0.29,0.5245,0.303,2020
0.0092,0.942,0.396,0.0,0.0803,0.7586,0.586,0.5533,0.559,2020
0.26,0.655,0.587,0.0,0.0953,0.8028,0.045,0.3748,0.521,2020
0.0045,0.684,0.473,0.0006,0.337,0.8389,0.0427,0.3319,0.299,2020
0.0169,0.831,0.87,0.0006,0.106,0.8913,0.155,0.5734,0.782,2020
0.121,0.746,0.536,0.0,0.345,0.7909,0.482,0.5778,0.287,2020
0.0015,0.592,0.884,0.0,0.0699,0.8819,0.0554,0.3369,0.772,2020
0.62,0.766,0.702,0.0301,0.166,0.8468,0.0269,0.4712,0.887,2020
0.0446,0.551,0.674,0.0,0.0922,0.859,0.425,0.6037,0.55,2020
0.0253,0.509,0.926,0.0,0.957,0.8894,0.0725,0.4915,0.484,2020
0.0379,0.952,0.722,0.0004,0.119,0.8541,0.19,0.5326,0.759,2020
0.0211,0.815,0.493,0.0,0.0876,0.8093,0.399,0.655,0.719,2020
0.23,0.415,0.695,0.0,0.13,0.8485,0.162,0.7059,0.193,2020
0.993,0.207,0.0537,0.953,0.0991,0.5195,0.043,0.2795,0.0325,2020
0.674,0.589,0.471,0.0,0.105,0.8628,0.0262,0.3932,0.262,2020
0.213,0.682,0.503,0.0,0.0944,0.8467,0.0417,0.467,0.382,2020
0.127,0.731,0.734,0.0,0.268,0.8511,0.273,0.5858,0.625,2020
0.0315,0.817,0.608,0.0006,0.0598,0.8544,0.0518,0.5611,0.667,2020
0.208,0.756,0.652,0.0,0.145,0.8203,0.113,0.5536,0.787,2020
0.0003,0.474,0.961,0.0007,0.121,0.8751,0.0866,0.3523,0.239,2020
0.0001,0.848,0.474,0.0014,0.0557,0.7873,0.18,0.5041,0.692,2020
0.992,0.498,0.108,0.965,0.103,0.5381,0.0721,0.287,0.0551,2020
0.0227,0.558,0.778,0.0,0.114,0.839,0.106,0.582,0.543,2020
0.118,0.782,0.67,0.0,0.0956,0.8718,0.358,0.7047,0.745,2020
0.634,0.554,0.776,0.0028,0.115,0.8205,0.0722,0.6926,0.324,2020
0.112,0.915,0.392,0.0,0.0319,0.7588,0.475,0.5733,0.675,2020
0.184,0.676,0.504,0.0,0.0957,0.7908,0.0718,0.4508,0.119,2020
0.0439,0.545,0.827,0.0,0.178,0.8589,0.0326,0.3933,0.677,2020
0.0339,0.927,0.573,0.0002,0.1,0.8487,0.0491,0.4711,0.767,2020
0.331,0.636,0.758,0.0,0.16,0.8524,0.0427,0.3975,0.281,2020
0.0699,0.732,0.736,0.0,0.0899,0.8783,0.0344,0.5857,0.472,2020
0.0105,0.609,0.631,0.0,0.452,0.8282,0.0261,0.5529,0.594,2020
0.161,0.762,0.498,0.0,0.172,0.8567,0.0481,0.4386,0.871,2020
0.209,0.555,0.85,0.0,0.106,0.8761,0.0614,0.3277,0.509,2020
0.0227,0.619,0.719,0.0,0.0839,0.8752,0.157,0.3525,0.351,2020
0.1,0.747,0.899,0.0,0.486,0.8594,0.246,0.377,0.581,2020
0.142,0.628,0.75,0.0,0.0946,0.8579,0.14,0.3565,0.374,2020
0.142,0.514,0.612,0.0,0.0868,0.846,0.0298,0.5162,0.342,2020
0.0854,0.636,0.929,0.0,0.0822,0.8886,0.151,0.4794,0.591,2020
0.98,0.428,0.112,0.897,0.112,0.6084,0.0467,0.4083,0.215,2020
0.0052,0.626,0.749,0.0,0.215,0.855,0.0443,0.3689,0.6,2020
0.0069,0.511,0.872,0.0001,0.0485,0.8877,0.0612,0.5244,0.494,2020
0.636,0.72,0.382,0.0,0.281,0.8125,0.0284,0.3978,0.707,2020
0.0694,0.805,0.554,0.0,0.0718,0.842,0.071,0.4136,0.316,2020
0.0187,0.687,0.723,0.0,0.0844,0.8548,0.283,0.6673,0.506,2020
0.0018,0.776,0.844,0.0273,0.0844,0.8567,0.0483,0.6145,0.542,2020
0.025,0.9,0.846,0.0,0.204,0.8631,0.224,0.5324,0.85,2020
0.003,0.384,0.579,0.0009,0.213,0.811,0.0295,0.8349,0.435,2020
0.116,0.745,0.74,0.0,0.117,0.8501,0.0697,0.4917,0.544,2020
0.0233,0.701,0.55,0.0,0.0968,0.8362,0.125,0.5366,0.309,2020
0.0136,0.377,0.922,0.204,0.28,0.8864,0.056,0.6285,0.394,2020
0.0326,0.619,0.784,0.0,0.315,0.8439,0.123,0.6392,0.471,2020
0.308,0.77,0.482,0.0802,0.0927,0.7862,0.0903,0.4916,0.189,2020
0.603,0.59,0.388,0.0,0.107,0.7942,0.033,0.5857,0.506,2020
0.994,0.324,0.0025,0.946,0.11,0.4033,0.0351,0.2775,0.0362,2020
0.0436,0.572,0.57,0.0585,0.122,0.8302,0.0251,0.4301,0.279,2020
0.0177,0.884,0.599,0.0,0.179,0.8527,0.248,0.5858,0.413,2020
0.666,0.498,0.401,0.0,0.12,0.8274,0.0287,0.4085,0.114,2020
0.14,0.458,0.966,0.0,0.11,0.9066,0.384,0.7521,0.356,2020
0.608,0.438,0.315,0.0,0.151,0.8114,0.0375,0.7787,0.449,2020
0.046,0.643,0.598,0.0004,0.503,0.8351,0.311,0.3422,0.248,2020
0.0474,0.828,0.714,0.0,0.337,0.8561,0.0472,0.5325,0.126,2020
0.181,0.721,0.949,0.0,0.646,0.9459,0.31,0.6351,0.705,2020
0.0193,0.646,0.57,0.0,0.102,0.7781,0.476,0.7289,0.0823,2020
0.0711,0.738,0.785,0.0,0.117,0.7825,0.272,0.3769,0.357,2020
0.185,0.687,0.67,0.0,0.104,0.8875,0.0444,0.553,0.734,2020
0.0017,0.582,0.487,0.0,0.0941,0.8111,0.455,0.3291,0.308,2020
0.979,0.134,0.0413,0.815,0.0878,0.4866,0.0607,0.5928,0.0444,2020
0.193,0.635,0.416,0.0,0.0885,0.6636,0.0691,0.3462,0.325,2020
0.885,0.663,0.41,0.0007,0.137,0.7895,0.367,0.3651,0.324,2020
0.697,0.648,0.59,0.808,0.111,0.7883,0.0942,0.332,0.401,2020
0.373,0.717,0.474,0.0003,0.137,0.7776,0.123,0.389,0.673,2020
0.0345,0.807,0.678,0.0,0.0986,0.8888,0.177,0.6023,0.21,2020
0.0642,0.956,0.58,0.0,0.17,0.8679,0.303,0.5248,0.636,2020
0.0107,0.855,0.645,0.0,0.226,0.8406,0.0545,0.5326,0.654,2020
0.616,0.535,0.327,0.0,0.107,0.78,0.0357,0.5076,0.338,2020
0.312,0.395,0.472,0.0,0.0687,0.8378,0.0392,0.5048,0.188,2020
0.312,0.395,0.472,0.0,0.0687,0.8378,0.0392,0.5048,0.188,2020
0.805,0.528,0.32,0.0,0.139,0.8115,0.0455,0.3895,0.522,2020
0.219,0.691,0.875,0.0,0.0949,0.8726,0.0745,0.389,0.794,2020
0.131,0.688,0.385,0.0,0.0947,0.8319,0.241,0.6064,0.435,2020
0.888,0.696,0.338,0.0,0.182,0.8048,0.037,0.4712,0.204,2020
0.0485,0.707,0.722,0.0,0.122,0.8344,0.0284,0.4055,0.431,2020
0.863,0.865,0.315,0.0426,0.249,0.7624,0.0401,0.4506,0.93,2020
0.0047,0.254,0.753,0.0,0.931,0.8352,0.0544,0.5728,0.133,2020
0.0205,0.504,0.83,0.0,0.0563,0.8696,0.121,0.5487,0.449,2020
0.143,0.768,0.565,0.0,0.277,0.8268,0.0525,0.532,0.307,2020
0.375,0.65,0.589,0.0,0.128,0.814,0.0649,0.6556,0.438,2020
0.116,0.729,0.863,0.0,0.105,0.8812,0.21,0.4056,0.451,2020
0.141,0.777,0.652,0.0,0.0853,0.8517,0.35,0.6633,0.575,2020
0.0597,0.697,0.675,0.0,0.192,0.8248,0.227,0.5938,0.183,2020
0.012,0.715,0.597,0.0027,0.0925,0.7996,0.0749,0.4711,0.186,2020
0.0747,0.851,0.494,0.0,0.334,0.8513,0.366,0.668,0.508,2020
0.0363,0.885,0.54,0.0,0.338,0.8056,0.242,0.5736,0.865,2020
0.148,0.561,0.604,0.0,0.737,0.842,0.254,0.4373,0.703,2020
0.0643,0.89,0.472,0.0,0.108,0.8296,0.401,0.3114,0.338,2020
0.178,0.549,0.903,0.0,0.0682,0.9164,0.045,0.6146,0.513,2020
0.0376,0.846,0.554,0.0024,0.102,0.8479,0.0991,0.6714,0.611,2020
0.124,0.652,0.8,0.0,0.121,0.8242,0.0313,0.5202,0.933,2020
0.626,0.435,0.684,0.0,0.109,0.893,0.238,0.327,0.411,2020
0.946,0.651,0.493,0.0,0.152,0.7645,0.317,0.3102,0.704,2020
0.974,0.175,0.0076,0.925,0.113,0.3904,0.0454,0.2904,0.0838,2020
0.0112,0.725,0.949,0.002,0.152,0.8861,0.0814,0.5244,0.581,2020
0.194,0.316,0.858,0.0,0.151,0.8999,0.0547,0.3851,0.305,2020
0.0334,0.772,0.655,0.0007,0.116,0.8423,0.0453,0.3687,0.353,2020
0.0111,0.753,0.561,0.0266,0.126,0.8413,0.333,0.7867,0.539,2020
0.1,0.749,0.829,0.0,0.0689,0.8911,0.0344,0.5532,0.849,2020
0.0029,0.696,0.632,0.0015,0.383,0.8712,0.0449,0.4892,0.415,2020
0.211,0.724,0.48,0.0772,0.289,0.8216,0.0342,0.5121,0.591,2020
0.0119,0.591,0.841,0.0,0.395,0.8715,0.0304,0.4467,0.392,2020
0.0686,0.69,0.389,0.0,0.0501,0.7993,0.127,0.3237,0.135,2020
0.0923,0.676,0.661,0.0079,0.102,0.8001,0.0481,0.4302,0.145,2020
0.34,0.826,0.863,0.0,0.0696,0.8475,0.331,0.459,0.621,2020
0.738,0.485,0.412,0.0,0.12,0.818,0.042,0.2625,0.612,2020
0.0096,0.741,0.599,0.0,0.785,0.8351,0.419,0.5731,0.276,2020
0.154,0.784,0.68,0.0,0.226,0.8627,0.144,0.6267,0.105,2020
0.983,0.195,0.111,0.952,0.11,0.5359,0.0502,0.7257,0.286,2020
0.275,0.573,0.747,0.0,0.147,0.8682,0.196,0.3987,0.43,2020
0.028,0.633,0.471,0.0,0.166,0.7942,0.282,0.5292,0.375,2020
0.0515,0.653,0.623,0.0,0.0869,0.8458,0.0938,0.7206,0.48,2020
0.113,0.884,0.901,0.0,0.126,0.9021,0.146,0.6068,0.725,2020
0.139,0.771,0.658,0.0111,0.117,0.8311,0.0721,0.5247,0.355,2020
0.339,0.422,0.518,0.0,0.101,0.8478,0.0646,0.317,0.29,2020
0.0573,0.605,0.408,0.0,0.199,0.8019,0.0334,0.3136,0.0642,2020
0.486,0.665,0.629,0.0,0.16,0.8788,0.0343,0.606,0.703,2020
0.0052,0.278,0.931,0.0,0.144,0.8814,0.121,0.7307,0.167,2020
0.0302,0.872,0.692,0.0076,0.0871,0.8554,0.187,0.4096,0.693,2020
0.413,0.699,0.645,0.0,0.355,0.8565,0.078,0.4299,0.676,2020
0.0091,0.566,0.676,0.0,0.0878,0.8449,0.128,0.3469,0.123,2020
0.996,0.627,0.11,0.953,0.123,0.6294,0.0566,0.3049,0.695,2020
0.207,0.841,0.479,0.0,0.122,0.8482,0.0376,0.4628,0.454,2020
0.256,0.66,0.581,0.0,0.0892,0.8448,0.0408,0.5978,0.329,2020
0.386,0.842,0.52,0.0,0.115,0.8377,0.122,0.4466,0.482,2020
0.914,0.774,0.117,0.972,0.107,0.5889,0.157,0.4916,0.43,2020
0.0737,0.466,0.608,0.0,0.406,0.8645,0.45,0.3256,0.41,2020
0.164,0.863,0.866,0.0,0.201,0.8721,0.121,0.6025,0.873,2020
0.991,0.153,0.214,0.944,0.133,0.4856,0.0415,0.282,0.0328,2020
0.0803,0.831,0.452,0.0,0.359,0.8596,0.047,0.3812,0.534,2020
0.0449,0.47,0.56,0.0,0.0774,0.7876,0.0298,0.5899,0.29,2020
0.429,0.772,0.543,0.0,0.206,0.8918,0.0477,0.4847,0.855,2020
0.4,0.565,0.548,0.0,0.252,0.8085,0.18,0.4297,0.159,2020
0.541,0.292,0.355,0.0,0.0931,0.8265,0.0294,0.291,0.158,2020
0.49,0.465,0.494,0.0,0.127,0.8207,0.066,0.5215,0.457,2020
0.262,0.696,0.686,0.0,0.174,0.8439,0.0309,0.4752,0.7,2020
0.286,0.798,0.559,0.0,0.349,0.7694,0.0592,0.418,0.604,2020
0.0273,0.784,0.718,0.0,0.118,0.82,0.135,0.4014,0.766,2020
0.243,0.688,0.812,0.0,0.0742,0.8714,0.135,0.3647,0.834,2020
0.0609,0.608,0.646,0.0,0.0906,0.8682,0.067,0.6804,0.888,2020
0.0609,0.608,0.646,0.0,0.0906,0.8682,0.067,0.6804,0.888,2020
0.675,0.481,0.368,0.0,0.111,0.8246,0.0424,0.3568,0.403,2020
0.41,0.274,0.726,0.0,0.326,0.8769,0.0587,0.7065,0.4,2020
0.347,0.429,0.551,0.0,0.292,0.8405,0.0313,0.6135,0.385,2020
0.41,0.274,0.726,0.0,0.326,0.8769,0.0587,0.7065,0.4,2020
0.037,0.713,0.916,0.0,0.0681,0.8878,0.0401,0.3933,0.669,2020
0.0889,0.724,0.771,0.0,0.362,0.8424,0.369,0.371,0.867,2020
0.0784,0.659,0.572,0.0077,0.123,0.8441,0.0304,0.4464,0.14,2020
0.206,0.762,0.703,0.0,0.0912,0.8151,0.306,0.62,0.519,2020
0.0491,0.583,0.414,0.0009,0.393,0.7641,0.0411,0.4016,0.0515,2020
